KOG_ID	ko01100_module_ID
K18660	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K03955	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K00645	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K09458	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K11539	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K13370	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K22540	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K07512	M00873: Fatty_acid_biosynthesis_in_mitochondria_animals
K11262	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K03955	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K00645	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K09458	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K00059	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K22541	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K07512	M00874: Fatty_acid_biosynthesis_in_mitochondria_fungi
K23371	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K21949	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K21721	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K23372	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K23373	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K23374	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K23375	M00875: Staphyloferrin_B_biosynthesis_L_serine_staphyloferrin_B
K21898	M00876: Staphyloferrin_A_biosynthesis_L_ornithine_staphyloferrin_A
K23446	M00876: Staphyloferrin_A_biosynthesis_L_ornithine_staphyloferrin_A
K23447	M00876: Staphyloferrin_A_biosynthesis_L_ornithine_staphyloferrin_A
K18652	M00877: Kanosamine_biosynthesis_glucose_6_phosphate_kanosamine
K18653	M00877: Kanosamine_biosynthesis_glucose_6_phosphate_kanosamine
K18654	M00877: Kanosamine_biosynthesis_glucose_6_phosphate_kanosamine
K01912	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02609	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02610	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02611	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02612	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02613	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K15866	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02618	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K02615	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K01692	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K00074	M00878: Phenylacetate_degradation_phenylaxetate_acetyl_CoA_succinyl_CoA
K00673	M00879: Arginine_succinyltransferase_pathway_arginine_glutamate
K01484	M00879: Arginine_succinyltransferase_pathway_arginine_glutamate
K00840	M00879: Arginine_succinyltransferase_pathway_arginine_glutamate
K06447	M00879: Arginine_succinyltransferase_pathway_arginine_glutamate
K05526	M00879: Arginine_succinyltransferase_pathway_arginine_glutamate
K03639	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03637	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K20967	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03635	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K21142	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03831	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03638	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03750	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K15376	M00880: Molybdenum_cofactor_biosynthesis_GTP_molybdenum_cofactor
K03801	M00881: Lipoic_acid_biosynthesis_plants_and_bacteria_octanoyl_ACP_dihydrolipoyl_E2_H
K03644	M00881: Lipoic_acid_biosynthesis_plants_and_bacteria_octanoyl_ACP_dihydrolipoyl_E2_H
K23735	M00882: Lipoic_acid_biosynthesis_eukaryotes_octanoyl_ACP_dihydrolipoyl_H
K03644	M00882: Lipoic_acid_biosynthesis_eukaryotes_octanoyl_ACP_dihydrolipoyl_H
K23735	M00883: Lipoic_acid_biosynthesis_animals_and_bacteria_octanoyl_ACP_dihydrolipoyl_H_dihydrolipoyl_E2
K23734	M00883: Lipoic_acid_biosynthesis_animals_and_bacteria_octanoyl_ACP_dihydrolipoyl_H_dihydrolipoyl_E2
K03644	M00883: Lipoic_acid_biosynthesis_animals_and_bacteria_octanoyl_ACP_dihydrolipoyl_H_dihydrolipoyl_E2
K10105	M00883: Lipoic_acid_biosynthesis_animals_and_bacteria_octanoyl_ACP_dihydrolipoyl_H_dihydrolipoyl_E2
K16869	M00883: Lipoic_acid_biosynthesis_animals_and_bacteria_octanoyl_ACP_dihydrolipoyl_H_dihydrolipoyl_E2
K23750	M00884: Lipoic_acid_biosynthesis_octanoyl_CoA_dihydrolipoyl_E2
K03644	M00884: Lipoic_acid_biosynthesis_octanoyl_CoA_dihydrolipoyl_E2
K12628	M00889: Puromycin_biosynthesis_ATP_puromycin
K12629	M00889: Puromycin_biosynthesis_ATP_puromycin
K12630	M00889: Puromycin_biosynthesis_ATP_puromycin
K12631	M00889: Puromycin_biosynthesis_ATP_puromycin
K12632	M00889: Puromycin_biosynthesis_ATP_puromycin
K12633	M00889: Puromycin_biosynthesis_ATP_puromycin
K12634	M00889: Puromycin_biosynthesis_ATP_puromycin
K12635	M00889: Puromycin_biosynthesis_ATP_puromycin
K12636	M00889: Puromycin_biosynthesis_ATP_puromycin
K22598	M00890: Roseoflavin_biosynthesis_FMN_roseoflavin
K22269	M00890: Roseoflavin_biosynthesis_FMN_roseoflavin
K23646	M00891: Ditryptophenaline_biosynthesis_tryptophan_phenylalanine_ditryptophenaline
K23647	M00891: Ditryptophenaline_biosynthesis_tryptophan_phenylalanine_ditryptophenaline
K21477	M00891: Ditryptophenaline_biosynthesis_tryptophan_phenylalanine_ditryptophenaline
K00844	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K12407	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K00845	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K01810	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K00820	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K00621	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K01836	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K00972	M00892: UDP_N_acetyl_D_glucosamine_biosynthesis_eukaryotes_glucose_UDP_GlcNAc
K20981	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20982	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20985	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20980	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20984	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20983	M00893: Lovastatin_biosynthesis_malonyl_CoA_lovastatin_acid
K20503	M00894: Cannabidiol_biosynthesis_malonyl_CoA_cannabidiol_dronabinol
K20508	M00894: Cannabidiol_biosynthesis_malonyl_CoA_cannabidiol_dronabinol
K20502	M00894: Cannabidiol_biosynthesis_malonyl_CoA_cannabidiol_dronabinol
K20501	M00894: Cannabidiol_biosynthesis_malonyl_CoA_cannabidiol_dronabinol
K03148	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K03154	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K03151	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K03153	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K03149	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K10810	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K03147	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K00941	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K00788	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K00946	M00895: Thiamine_biosynthesis_prokaryotes_AIR_DXP_glycine_TMP_TPP
K22699	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K03147	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K00941	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K00788	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K21220	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K21219	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K00946	M00896: Thiamine_biosynthesis_archaea_AIR_NAD_TMP_TPP
K03146	M00897: Thiamine_biosynthesis_plants_AIR_NAD_TMP_thiamine_TPP
K03147	M00897: Thiamine_biosynthesis_plants_AIR_NAD_TMP_thiamine_TPP
K14153	M00897: Thiamine_biosynthesis_plants_AIR_NAD_TMP_thiamine_TPP
K22911	M00897: Thiamine_biosynthesis_plants_AIR_NAD_TMP_thiamine_TPP
K00949	M00897: Thiamine_biosynthesis_plants_AIR_NAD_TMP_thiamine_TPP
K03146	M00898: Thiamine_biosynthesis_pyridoxal_5P_TMP_thiamine_TPP
K18278	M00898: Thiamine_biosynthesis_pyridoxal_5P_TMP_thiamine_TPP
K00877	M00898: Thiamine_biosynthesis_pyridoxal_5P_TMP_thiamine_TPP
K14154	M00898: Thiamine_biosynthesis_pyridoxal_5P_TMP_thiamine_TPP
K00949	M00898: Thiamine_biosynthesis_pyridoxal_5P_TMP_thiamine_TPP
K00878	M00899: Thiamine_salvage_pathway_HMP_HET_TMP
K00941	M00899: Thiamine_salvage_pathway_HMP_HET_TMP
K00788	M00899: Thiamine_salvage_pathway_HMP_HET_TMP
K14153	M00899: Thiamine_salvage_pathway_HMP_HET_TMP
K21219	M00899: Thiamine_salvage_pathway_HMP_HET_TMP
K21371	M00900: Crocin_biosynthesis_crocetin_crocin
K21354	M00900: Crocin_biosynthesis_crocetin_crocin
K23665	M00901: Fumiquinazoline_biosynthesis_tryptophan_alanine_anthranilate_fumiquinazoline
K23666	M00901: Fumiquinazoline_biosynthesis_tryptophan_alanine_anthranilate_fumiquinazoline
K23667	M00901: Fumiquinazoline_biosynthesis_tryptophan_alanine_anthranilate_fumiquinazoline
K23668	M00901: Fumiquinazoline_biosynthesis_tryptophan_alanine_anthranilate_fumiquinazoline
K21568	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K19650	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K21207	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K21203	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K21205	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K21204	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K21202	M00902: Podophyllotoxin_biosynthesis_coniferyl_alcohol_podophyllotoxin
K23999	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K09459	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K12901	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K12902	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K24000	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K12903	M00903: Fosfomycin_biosynthesis_phosphoenolpyruvate_fosfomycin
K22113	M00904: Dapdiamides_biosynthesis_L_2_3_diaminopropanoate_dapdiamide_A_B_C
K01957	M00904: Dapdiamides_biosynthesis_L_2_3_diaminopropanoate_dapdiamide_A_B_C
K22114	M00904: Dapdiamides_biosynthesis_L_2_3_diaminopropanoate_dapdiamide_A_B_C
K18287	M00905: Grixazone_biosynthesis_aspartate_4_semialdehyde_grixazone_B
K17835	M00905: Grixazone_biosynthesis_aspartate_4_semialdehyde_grixazone_B
K20204	M00905: Grixazone_biosynthesis_aspartate_4_semialdehyde_grixazone_B
K23669	M00906: Ethynylserine_biosynthesis_lysine_ethynylserine
K23670	M00906: Ethynylserine_biosynthesis_lysine_ethynylserine
K23671	M00906: Ethynylserine_biosynthesis_lysine_ethynylserine
K23672	M00906: Ethynylserine_biosynthesis_lysine_ethynylserine
K23673	M00906: Ethynylserine_biosynthesis_lysine_ethynylserine
K00845	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K25026	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K01810	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K13810	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K15916	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K00820	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K03431	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K04042	M00909: UDP_N_acetyl_D_glucosamine_biosynthesis_prokaryotes_glucose_UDP_GlcNAc
K01850	M00910: Phenylalanine_biosynthesis_chorismate_arogenate_phenylalanine
K15849	M00910: Phenylalanine_biosynthesis_chorismate_arogenate_phenylalanine
K05359	M00910: Phenylalanine_biosynthesis_chorismate_arogenate_phenylalanine
K01497	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K14654	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K14655	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K02858	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K00794	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K00793	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K00861	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K00953	M00911: Riboflavin_biosynthesis_fungi_GTP_riboflavin_FMN_FAD
K00453	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00463	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K01432	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K14263	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K07130	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00486	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K01556	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00452	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00767	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00969	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K06210	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K01916	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K01950	M00912: NAD_biosynthesis_tryptophan_quinolinate_NAD
K00606	M00913: Pantothenate_biosynthesis_2_oxoisovalerate_spermine_pantothenate
K00077	M00913: Pantothenate_biosynthesis_2_oxoisovalerate_spermine_pantothenate
K13367	M00913: Pantothenate_biosynthesis_2_oxoisovalerate_spermine_pantothenate
K00128	M00913: Pantothenate_biosynthesis_2_oxoisovalerate_spermine_pantothenate
K01918	M00913: Pantothenate_biosynthesis_2_oxoisovalerate_spermine_pantothenate
K00606	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K00077	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K06982	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K09722	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K13038	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K02201	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K09735	M00914: Coenzyme_A_biosynthesis_archaea_2_oxoisovalerate_4_phosphopantoate_CoA
K21722	M00915: Caffeine_degradation_caffeine_xanthine
K21723	M00915: Caffeine_degradation_caffeine_xanthine
K21724	M00915: Caffeine_degradation_caffeine_xanthine
K06215	M00916: Pyridoxal_P_biosynthesis_R5P_glyceraldehyde_3P_glutamine_pyridoxal_P
K08681	M00916: Pyridoxal_P_biosynthesis_R5P_glyceraldehyde_3P_glutamine_pyridoxal_P
K01853	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K00559	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K14423	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K23558	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K08246	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K05917	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K00222	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K01824	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K08242	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K14424	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K00227	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K00213	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K09828	M00917: Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol
K03897	M00918: Aerobactin_biosynthesis_lysine_aerobactin
K03896	M00918: Aerobactin_biosynthesis_lysine_aerobactin
K03894	M00918: Aerobactin_biosynthesis_lysine_aerobactin
K03895	M00918: Aerobactin_biosynthesis_lysine_aerobactin
K15783	M00919: Ectoine_degradation_ectoine_aspartate
K15784	M00919: Ectoine_degradation_ectoine_aspartate
K15785	M00919: Ectoine_degradation_ectoine_aspartate
K15786	M00919: Ectoine_degradation_ectoine_aspartate
K13787	M00921: Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin
K18686	M00921: Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin
K22997	M00921: Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin
K22998	M00921: Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin
K24257	M00922: CMP_Neu5Ac_biosynthesis
K01654	M00922: CMP_Neu5Ac_biosynthesis
K00983	M00922: CMP_Neu5Ac_biosynthesis
K15894	M00923: UDP_L_FucNAm_biosynthesis
K19068	M00923: UDP_L_FucNAm_biosynthesis
K24258	M00923: UDP_L_FucNAm_biosynthesis
K24259	M00923: UDP_L_FucNAm_biosynthesis
K02302	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02303	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K13542	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02304	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K24866	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02190	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K03795	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K22011	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K03394	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K05934	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K13541	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K21479	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K05936	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02189	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K13541	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02188	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K05895	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02191	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K03399	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K00595	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K06042	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02224	M00924: Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide
K02303	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K13542	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K03394	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K13540	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K02229	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K05934	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K13540	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K13541	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K05936	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K02228	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K05895	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K00595	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K06042	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K02224	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K02230	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K09882	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K09883	M00925: Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide
K02492	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01845	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01698	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01749	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01719	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K13542	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01599	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K00231	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K01772	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K00435	M00926: Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme
K04120	M00927: Gibberellin_A12_biosynthesis_GAPP_GA12
K04121	M00927: Gibberellin_A12_biosynthesis_GAPP_GA12
K04122	M00927: Gibberellin_A12_biosynthesis_GAPP_GA12
K04123	M00927: Gibberellin_A12_biosynthesis_GAPP_GA12
K05282	M00928: Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
K04124	M00928: Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
K20657	M00929: Gibberellin_A1_biosynthesis_GGPP_GA1
K21292	M00929: Gibberellin_A1_biosynthesis_GGPP_GA1
K12917	M00929: Gibberellin_A1_biosynthesis_GGPP_GA1
K12918	M00929: Gibberellin_A1_biosynthesis_GGPP_GA1
K12919	M00929: Gibberellin_A1_biosynthesis_GGPP_GA1
K11782	M00930: Menaquinone_biosynthesis_futalosine_pathway
K18285	M00930: Menaquinone_biosynthesis_futalosine_pathway
K18286	M00930: Menaquinone_biosynthesis_futalosine_pathway
K20810	M00930: Menaquinone_biosynthesis_futalosine_pathway
K11783	M00930: Menaquinone_biosynthesis_futalosine_pathway
K11784	M00930: Menaquinone_biosynthesis_futalosine_pathway
K11785	M00930: Menaquinone_biosynthesis_futalosine_pathway
K11782	M00931: Menaquinone_biosynthesis_modified_futalosine_pathway
K18285	M00931: Menaquinone_biosynthesis_modified_futalosine_pathway
K18284	M00931: Menaquinone_biosynthesis_modified_futalosine_pathway
K11784	M00931: Menaquinone_biosynthesis_modified_futalosine_pathway
K11785	M00931: Menaquinone_biosynthesis_modified_futalosine_pathway
K02552	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K02551	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
